CASEID,YEAR,REGION,STATEFIP,COUNTY,HH_SIZE,PERNUM,LINENO,WT06,AGE,SEX,RACE,HISPAN,MARST,CITIZEN,BPL,POPSTAT,EDUC,SCHLCOLL,VETSTAT,VETLAST,EMPSTAT,MULTJOBS,OCC,IND,RETIRED,FULLPART,UHRSWORKT,EARNWEEK,DIFFANY,ACT_CAREHH,ACT_CARENHH,ACT_EDUC,ACT_FOOD,ACT_GOVSERV,ACT_HHACT,ACT_HHSERV,ACT_PCARE,ACT_PHONE,ACT_PROFSERV,ACT_PURCH,ACT_RELIG,ACT_SOCIAL,ACT_SPORTS,ACT_TRAVEL,ACT_VOL,ACT_WORK
2.01602E+13,2016,2,39,39000,4,1,1,2469753.489,30,2,110,100,6,1,9900,1,20,1,2,999,5,99,99999,99999,99,99,9999,99999.99,1,30,0,0,150,0,30,0,565,30,0,0,0,455,120,0,0,0
2.01602E+13,2016,1,42,42089,5,1,1,18047453.16,33,1,100,100,1,1,9900,1,21,1,2,999,1,0,7630,4770,99,1,40,800,1,75,0,0,75,0,0,0,585,0,0,0,0,30,0,90,0,585
2.01602E+13,2016,1,44,44000,6,1,1,4933734.389,52,2,100,100,1,1,9900,1,40,99,2,999,1,0,1006,8190,99,1,45,750,1,40,0,0,70,0,40,0,737,0,0,40,75,220,0,158,55,5
2.01602E+13,2016,2,20,20000,3,1,1,4659253.121,16,1,100,100,6,1,9900,1,14,3,99,999,1,0,9620,4970,99,2,15,105,2,0,0,0,25,0,30,0,722,0,0,0,3,165,120,55,0,290
2.01602E+13,2016,2,17,17111,5,1,1,11172337.82,35,2,100,210,1,5,20000,1,13,1,2,999,1,0,7750,7370,99,1,50,360,1,120,0,0,30,0,20,0,430,15,0,0,0,35,0,50,0,740
2.01602E+13,2016,3,48,48000,1,1,1,3624467.77,28,2,110,100,6,1,9900,1,40,1,2,999,1,0,540,6990,99,1,40,1000,1,0,0,0,155,0,266,0,615,0,0,58,0,290,0,56,0,0
2.01602E+13,2016,3,48,48000,4,1,1,7156450.341,45,1,100,100,1,1,9900,1,42,1,2,999,1,0,2200,7870,99,1,40,1942.3,1,45,0,0,45,0,30,0,540,0,0,0,0,165,50,85,0,420
2.01602E+13,2016,1,42,42000,3,1,1,24819806.57,80,2,100,100,3,1,9900,1,21,99,2,999,5,99,99999,99999,99,99,9999,99999.99,1,45,0,0,60,0,417,0,294,0,0,10,0,512,25,77,0,0
2.01602E+13,2016,3,1,1097,1,1,1,4970444.969,75,2,100,100,3,1,9900,1,21,99,2,999,5,99,99999,99999,1,99,9999,99999.99,2,0,45,0,125,0,5,0,755,5,95,25,0,280,0,105,0,0
2.01602E+13,2016,2,39,39113,2,1,1,8642773.817,76,2,100,100,3,1,9900,1,17,99,2,999,5,99,99999,99999,1,99,9999,99999.99,2,0,0,0,15,0,25,0,810,20,0,0,60,510,0,0,0,0
2.01602E+13,2016,4,30,30000,5,1,1,3346351.612,34,1,100,100,1,1,9900,1,31,1,2,999,2,0,8140,490,99,1,84,2884.61,1,145,0,0,235,0,80,0,570,0,0,5,0,245,0,160,0,0
2.01602E+13,2016,2,17,17179,3,1,1,5667829.283,51,2,100,210,5,4,20000,1,32,99,2,999,1,0,2100,9470,99,1,38,1153.84,1,0,0,60,30,0,80,0,500,60,0,0,25,15,60,50,90,470
2.01602E+13,2016,4,35,35000,3,1,1,1412134.736,36,2,100,100,4,1,9900,1,30,5,2,999,2,0,3630,8990,99,2,9995,99999.99,1,15,0,495,75,0,55,0,405,0,0,0,0,30,0,35,270,0
2.01602E+13,2016,2,18,18000,3,1,1,11995908.34,41,2,100,100,6,1,9900,1,17,1,2,999,5,99,99999,99999,99,99,9999,99999.99,1,0,0,0,20,0,887,0,353,0,0,0,0,180,0,0,0,0
2.01602E+13,2016,4,41,41000,2,1,1,1760643.917,64,2,110,100,3,1,9900,1,20,99,2,999,1,0,4610,8370,99,1,45,623.07,1,75,0,0,30,0,410,0,520,0,0,0,0,375,0,30,0,0
2.01602E+13,2016,3,45,45000,2,1,1,8374009.956,61,1,100,100,1,1,9900,1,21,99,2,999,5,99,99999,99999,99,99,9999,99999.99,1,0,0,0,55,0,75,0,840,0,0,0,0,470,0,0,0,0
2.01602E+13,2016,2,17,17000,5,1,1,3008749.788,47,1,131,100,1,4,51800,1,40,1,2,999,1,0,1460,3960,99,1,40,1634.61,1,30,0,0,90,0,105,0,555,0,0,180,0,389,0,91,0,0
2.01602E+13,2016,3,37,37119,2,1,1,6794477.08,65,2,100,100,1,1,9900,1,41,99,2,999,1,0,4760,5170,99,2,23,400,1,0,0,0,105,0,107,0,535,0,0,0,0,265,0,60,0,328
2.01602E+13,2016,3,22,22000,2,1,1,9586764.986,60,1,110,100,6,1,9900,1,14,99,2,999,5,99,99999,99999,99,99,9999,99999.99,2,0,0,0,15,0,280,0,665,0,0,0,0,360,0,120,0,0
2.01602E+13,2016,3,12,12000,4,1,1,11410169.59,44,1,100,100,1,1,9900,1,30,1,2,999,1,0,3850,9470,99,1,40,549,1,0,0,0,115,0,0,0,525,0,0,0,0,75,0,65,0,660
2.01602E+13,2016,2,39,39000,1,1,1,12092997.05,38,1,100,100,4,1,9900,1,21,1,2,999,1,0,7900,3170,99,1,40,1148.24,1,0,0,0,70,0,145,0,455,0,0,5,0,112,0,63,0,590
2.01602E+13,2016,3,13,13000,3,1,1,6581771.16,45,2,110,100,1,1,9900,1,21,1,2,999,1,0,810,9380,99,1,40,680,1,0,0,0,30,0,180,0,780,0,0,0,60,360,0,30,0,0
2.01602E+13,2016,3,37,37133,3,1,1,9724337.536,43,2,100,100,1,1,9900,1,40,1,2,999,1,0,4700,5390,99,1,40,380,1,0,0,0,30,0,30,0,450,0,0,0,0,270,0,60,0,600
2.01602E+13,2016,4,6,6001,2,1,1,8284718.527,79,2,100,100,4,1,9900,1,15,99,2,999,5,99,99999,99999,1,99,9999,99999.99,1,10,2,0,120,0,130,0,610,2,0,0,0,180,133,253,0,0
2.01602E+13,2016,3,40,40000,2,1,1,9761351.29,70,1,100,100,1,1,9900,1,41,99,2,999,1,0,2320,7860,99,1,40,961.53,1,0,140,0,75,0,0,0,420,0,15,3,0,150,0,20,0,617
2.01602E+13,2016,3,48,48000,2,1,1,1851065.126,40,2,100,100,4,1,9900,1,21,1,2,999,5,99,99999,99999,99,99,9999,99999.99,2,280,0,0,20,0,225,0,795,0,0,10,0,90,0,20,0,0
2.01602E+13,2016,4,6,6037,5,1,1,7742078.316,46,1,100,210,1,5,20000,1,14,1,2,999,2,0,6260,770,99,1,40,673,1,195,0,0,40,0,50,0,880,0,0,0,0,260,0,10,0,0
2.01602E+13,2016,1,23,23011,1,1,1,2928434.377,56,1,100,100,6,1,9900,1,21,99,1,9,1,0,9620,4470,99,1,9995,865.38,1,0,0,0,35,0,8,0,340,12,0,0,0,499,0,25,0,510
2.01602E+13,2016,1,36,36000,2,1,1,21600665.96,23,2,201,210,1,1,9900,1,21,1,2,999,5,99,99999,99999,99,99,9999,99999.99,1,0,0,0,25,0,105,0,790,0,0,30,0,418,60,12,0,0
2.01602E+13,2016,4,49,49000,5,1,1,6815160.065,32,2,100,100,1,1,9900,1,40,1,2,999,1,0,2300,7860,99,1,40,830.76,1,30,0,0,130,0,45,0,350,0,0,115,0,515,0,255,0,0
2.01602E+13,2016,3,1,1000,1,1,1,4690912.953,75,2,100,100,3,1,9900,1,21,99,2,999,5,99,99999,99999,1,99,9999,99999.99,1,0,10,0,125,0,50,0,585,0,0,0,60,375,0,65,170,0
2.01602E+13,2016,4,2,2000,5,1,1,3225343.937,37,2,100,100,2,1,9900,1,40,1,2,999,1,0,3640,7980,99,2,24,504,1,106,0,0,45,0,81,0,645,120,0,75,31,193,0,67,77,0
2.01602E+13,2016,4,53,53000,3,1,1,17600781.58,15,1,202,100,6,1,9900,1,14,3,99,999,5,99,99999,99999,99,99,9999,99999.99,1,0,0,615,90,0,0,0,600,0,0,0,0,95,0,40,0,0
2.01602E+13,2016,4,16,16000,4,1,1,4268827,28,1,100,100,1,1,9900,1,30,1,2,999,1,1,8030,2980,99,1,55,640,1,27,0,0,90,0,125,0,638,0,0,5,0,275,30,170,0,80
2.01602E+13,2016,4,6,6037,3,1,1,7328177.475,32,1,110,100,1,1,9900,1,41,1,2,999,1,0,430,3380,99,1,60,99999.99,1,220,0,0,85,0,5,0,375,0,0,3,0,0,45,86,0,621
2.01602E+13,2016,1,42,42045,1,1,1,2556867.296,68,2,100,100,4,1,9900,1,32,99,2,999,5,99,99999,99999,1,99,9999,99999.99,2,0,164,0,60,0,0,0,465,200,0,0,248,262,0,41,0,0
2.01602E+13,2016,2,27,27000,5,1,1,4386355.805,26,2,100,100,1,1,9900,1,40,1,2,999,1,0,2910,7490,99,2,10,99999.99,1,260,0,0,60,0,170,0,505,0,0,0,85,120,0,10,20,180
2.01602E+13,2016,3,12,12103,2,1,1,9558154.825,44,2,100,100,1,1,9900,1,40,1,2,999,1,0,650,7890,99,1,40,2211.53,1,0,0,0,48,0,302,0,555,115,0,80,0,210,100,25,0,5
2.01602E+13,2016,3,13,13000,7,1,1,19719829.78,39,1,110,100,1,1,9900,1,30,4,2,999,1,1,2540,7860,99,1,58,300,1,10,0,0,0,0,45,0,440,0,0,20,0,85,0,80,105,655
2.01602E+13,2016,4,15,15000,5,1,1,26588460.55,50,2,131,100,1,1,9900,1,21,99,2,999,1,0,5120,8190,99,1,40,730.76,1,5,0,0,75,0,50,0,530,0,0,0,0,255,0,45,0,480
2.01602E+13,2016,1,42,42017,3,1,1,5123666.04,51,2,100,100,5,1,9900,1,32,99,2,999,1,0,4230,7690,99,1,40,99999.99,1,0,0,0,30,0,175,0,860,0,0,5,0,0,30,160,0,180
2.01602E+13,2016,3,37,37000,2,1,1,5863620.538,59,2,110,100,4,1,9900,1,16,99,2,999,4,99,99999,99999,99,99,9999,99999.99,1,0,0,0,30,0,120,30,660,0,0,0,0,550,0,50,0,0
2.01602E+13,2016,3,48,48000,1,1,1,7707101.162,32,1,100,210,2,5,20000,1,16,1,2,999,1,0,4250,7070,99,1,40,360,1,0,0,0,80,0,0,0,540,0,0,0,0,270,60,95,0,395
2.01602E+13,2016,4,41,41000,2,1,1,10158806.08,65,2,100,100,1,1,9900,1,41,99,2,999,5,99,99999,99999,99,99,9999,99999.99,1,0,0,60,45,0,165,0,607,0,0,60,210,170,60,63,0,0
2.01602E+13,2016,4,6,6001,1,1,1,1690602.126,67,2,110,100,3,1,9900,1,30,99,2,999,5,99,99999,99999,1,99,9999,99999.99,2,0,0,0,20,0,45,0,694,0,0,0,0,505,0,0,0,0
2.01602E+13,2016,2,20,20000,1,1,1,2400331.632,76,2,100,100,4,1,9900,1,20,99,2,999,1,0,4720,5090,99,2,4,36,2,0,0,0,25,0,40,0,615,0,0,0,0,515,0,25,0,220
2.01602E+13,2016,2,26,26000,2,1,1,6082096.681,56,2,100,100,3,1,9900,1,30,99,2,999,1,0,3600,8170,99,1,40,400,1,0,205,0,75,0,130,0,380,30,0,65,0,210,0,105,150,30
2.01602E+13,2016,4,6,6075,5,1,1,3008020.956,46,2,100,100,1,1,9900,1,40,1,2,999,1,0,4700,5170,99,1,50,2884.61,1,210,1,0,150,0,60,0,595,0,0,10,0,259,0,85,0,10
2.01602E+13,2016,3,12,12086,4,1,1,7194892.838,19,2,100,244,6,1,9900,1,21,5,2,999,5,99,99999,99999,99,99,9999,99999.99,1,0,0,0,60,0,510,0,750,0,0,0,0,120,0,0,0,0
2.01602E+13,2016,3,12,12069,4,1,1,20373092.36,17,2,110,100,6,1,9900,1,14,3,2,999,5,99,99999,99999,99,99,9999,99999.99,1,0,0,375,15,0,40,0,663,0,0,0,0,220,63,64,0,0
2.01602E+13,2016,2,19,19113,2,1,1,3766064.441,54,2,110,100,1,1,9900,1,21,99,2,999,5,99,99999,99999,99,99,9999,99999.99,1,0,185,0,125,0,300,0,485,0,0,0,0,265,0,80,0,0
2.01602E+13,2016,3,47,47000,4,1,1,5255839.721,47,1,100,100,1,4,60014,1,40,1,2,999,1,0,120,6890,99,1,40,1057.69,1,120,0,0,40,0,38,0,493,0,0,0,10,165,0,66,0,508
2.01602E+13,2016,2,17,17000,2,1,1,15349527.58,25,1,100,100,1,1,9900,1,40,1,2,999,1,1,910,6870,99,1,50,769.23,1,0,0,0,30,0,75,0,550,0,0,65,180,310,0,140,90,0
2.01602E+13,2016,1,44,44000,2,1,1,23914380.66,85,1,100,100,1,1,9900,1,15,99,1,5,5,99,99999,99999,1,99,9999,99999.99,1,0,0,0,45,0,90,0,840,0,0,60,0,315,0,30,0,0
2.01602E+13,2016,1,42,42133,3,1,1,2728684.803,30,2,100,100,1,1,9900,1,40,1,2,999,5,99,99999,99999,99,99,9999,99999.99,1,0,0,0,155,0,0,0,960,0,0,25,0,252,0,48,0,0
2.01602E+13,2016,3,24,24003,3,1,1,7164823.673,49,1,100,100,4,1,9900,1,40,1,2,999,1,0,2630,7860,99,1,40,1038.46,1,0,0,0,45,0,15,0,520,10,5,0,0,274,0,104,0,467
2.01602E+13,2016,1,36,36103,5,1,1,9771112.346,47,1,100,100,1,1,9900,1,40,1,2,999,1,0,430,6480,99,1,50,2884.61,1,135,0,0,30,0,20,0,535,0,0,0,0,55,0,130,95,440
2.01602E+13,2016,2,55,55000,3,1,1,3203305.475,32,2,100,100,1,1,9900,1,21,1,2,999,1,0,4840,7390,99,1,40,600,1,225,0,0,80,0,90,0,719,0,0,0,0,185,0,81,60,0
2.01602E+13,2016,2,27,27000,5,1,1,6807152.786,31,1,100,100,1,1,9900,1,40,1,2,999,1,0,1360,280,99,1,45,1326.92,1,0,0,0,90,0,100,0,470,0,0,5,45,90,0,35,170,435
2.01602E+13,2016,2,26,26125,1,1,1,2461029.482,80,2,100,100,3,1,9900,1,40,99,2,999,5,99,99999,99999,1,99,9999,99999.99,1,0,0,0,75,0,175,0,530,0,0,125,0,410,0,125,0,0
2.01602E+13,2016,3,40,40000,2,1,1,1880691.368,56,2,100,210,1,4,20000,1,20,99,2,999,1,0,4220,7860,99,1,40,400,1,0,0,0,60,0,420,0,660,0,0,90,110,90,0,10,0,0
2.01602E+13,2016,2,39,39025,4,1,1,6243440.084,47,1,100,100,1,1,9900,1,40,4,2,999,1,0,1006,6780,99,1,50,2884.61,1,0,0,240,60,0,10,0,675,0,0,15,0,375,0,65,0,0
2.01602E+13,2016,1,9,9000,1,1,1,2891066.763,59,1,100,100,4,4,45500,1,21,99,2,999,1,0,6320,8190,99,1,9995,1173.07,1,0,0,0,40,0,518,0,400,0,0,30,115,195,70,72,0,0
2.01602E+13,2016,1,34,34003,1,1,1,2742472.35,62,2,100,100,3,1,9900,1,42,99,2,999,1,0,3060,7970,99,1,50,1442,1,0,0,85,75,0,100,0,605,0,0,50,0,204,0,71,0,90
2.01602E+13,2016,1,34,34013,1,1,1,2264130.113,78,1,100,100,4,1,9900,1,40,99,1,6,5,99,99999,99999,1,99,9999,99999.99,1,0,10,0,180,0,0,0,850,0,0,0,0,360,0,40,0,0
2.01602E+13,2016,3,37,37000,1,1,1,2703159.998,57,1,100,100,6,1,9900,1,30,99,2,999,5,99,99999,99999,99,99,9999,99999.99,2,0,0,0,40,0,15,0,600,0,0,0,0,620,0,0,0,0
2.01602E+13,2016,3,13,13000,1,1,1,2882955.29,73,2,100,100,4,1,9900,1,20,99,2,999,5,99,99999,99999,1,99,9999,99999.99,1,0,0,0,40,0,103,0,605,0,0,0,0,692,0,0,0,0
2.01602E+13,2016,3,12,12103,1,1,1,5170345.386,58,2,100,100,4,1,9900,1,41,99,2,999,1,0,137,6970,99,1,48,1634.61,1,0,0,0,30,0,75,0,540,0,0,60,0,188,0,6,0,541
2.01602E+13,2016,2,31,31000,4,1,1,4139395.414,39,2,100,100,1,1,9900,1,31,1,2,999,1,0,5700,7870,99,1,40,520,1,6,2,0,115,0,240,0,555,0,0,60,0,143,0,139,180,0
2.01602E+13,2016,3,12,12000,2,1,1,15019080.05,58,2,100,100,1,1,9900,1,30,99,2,999,1,0,4600,8470,99,1,50,99999.99,1,0,20,0,60,0,120,0,480,0,0,0,0,120,0,10,0,630
2.01602E+13,2016,1,9,9000,2,1,1,12562573.33,52,1,100,100,6,1,9900,1,40,99,2,999,1,0,1200,7390,99,1,50,2884.61,1,0,0,0,90,0,80,0,450,0,0,0,0,150,15,60,0,595
2.01602E+13,2016,2,19,19113,2,1,1,3169223.515,49,2,110,100,1,4,60031,1,40,4,2,999,1,0,3600,8180,99,1,40,400,1,0,0,0,105,0,0,0,400,0,0,0,20,20,0,45,0,850
2.01602E+13,2016,1,36,36047,1,1,1,6223800.369,77,1,100,220,5,1,9900,1,13,99,2,999,5,99,99999,99999,99,99,9999,99999.99,2,0,0,0,30,0,0,0,541,0,0,0,0,869,0,0,0,0
2.01602E+13,2016,3,1,1000,4,1,1,6100066.763,18,1,100,100,6,1,9900,1,21,1,2,999,1,0,4720,8680,99,2,23,125,1,0,0,0,40,0,5,0,510,0,0,5,0,320,0,60,0,500
2.01602E+13,2016,4,6,6059,2,1,1,7881783.143,71,1,100,100,1,1,9900,1,41,99,2,999,5,99,99999,99999,1,99,9999,99999.99,1,0,0,0,150,0,70,0,525,0,0,120,0,484,60,31,0,0
2.01602E+13,2016,2,19,19163,3,1,1,5918841.769,47,1,110,100,1,1,9900,1,40,5,1,10,1,0,630,9590,99,1,40,1502.46,1,50,0,105,30,0,30,0,595,0,0,0,0,30,0,40,0,560
2.01602E+13,2016,3,1,1000,4,1,1,2430907.337,41,1,100,100,1,1,9900,1,41,1,2,999,1,1,4810,6990,99,1,9995,360,1,105,0,0,60,0,120,0,600,0,0,30,0,418,0,107,0,0
2.01602E+13,2016,4,53,53033,1,1,1,3757145.388,54,1,100,100,6,1,9900,1,40,99,2,999,1,0,1760,9490,99,1,50,1538.46,1,0,0,0,90,0,195,0,600,0,0,60,0,439,0,54,0,2
2.01602E+13,2016,1,42,42000,3,1,1,6269975.359,20,2,100,100,6,1,9900,1,21,1,2,999,1,0,9640,7580,99,1,40,380,1,60,0,0,45,0,220,0,665,0,0,10,0,330,25,85,0,0
2.01602E+13,2016,3,13,13000,2,1,1,8592999.348,70,1,100,100,1,1,9900,1,41,99,1,7,5,99,99999,99999,1,99,9999,99999.99,1,0,0,0,45,0,91,0,430,0,0,0,60,810,0,4,0,0
2.01602E+13,2016,1,36,36000,1,1,1,4517280.956,51,1,100,100,4,1,9900,1,21,99,2,999,4,99,99999,99999,99,99,9999,99999.99,1,0,31,0,10,5,20,0,645,10,0,33,0,666,0,20,0,0
2.01602E+13,2016,4,6,6107,5,1,1,11906574.67,39,2,100,210,1,5,20000,1,12,1,2,999,5,99,99999,99999,99,99,9999,99999.99,1,345,0,0,30,0,305,0,510,0,0,0,0,60,80,110,0,0
2.01602E+13,2016,4,8,8000,1,1,1,5395311.605,78,2,100,100,3,1,9900,1,21,99,2,999,5,99,99999,99999,1,99,9999,99999.99,2,0,135,0,70,0,195,0,710,35,0,0,0,135,0,120,0,0
2.01602E+13,2016,3,12,12086,3,1,1,6043007.759,55,1,100,230,1,5,25000,1,21,99,2,999,1,0,4140,8680,99,1,45,480,1,0,0,0,60,0,30,0,435,0,0,30,0,30,0,140,0,565
2.01602E+13,2016,2,27,27000,1,1,1,2780701.449,34,2,100,100,6,1,9900,1,40,4,2,999,1,0,5820,8270,99,1,55,985.95,1,0,0,300,15,0,120,0,600,0,0,0,0,405,0,0,0,0
2.01602E+13,2016,2,39,39000,1,1,1,5712917.412,27,2,100,100,6,1,9900,1,40,1,2,999,1,0,3255,8190,99,1,40,1018.4,1,0,0,0,100,0,145,15,565,0,0,50,0,345,0,115,0,0
2.01602E+13,2016,4,8,8000,3,1,1,8912370.957,41,2,100,100,4,1,9900,1,30,1,2,999,1,1,3930,7680,99,1,63,720,1,30,0,0,30,0,60,0,490,0,0,0,0,70,30,144,0,586
2.01602E+13,2016,1,50,50000,1,1,1,3193551.047,53,2,100,100,4,1,9900,1,14,99,2,999,5,99,99999,99999,99,99,9999,99999.99,1,0,0,0,135,0,0,0,595,20,0,60,0,600,0,30,0,0
2.01602E+13,2016,2,29,29000,5,1,1,5897184.554,28,2,100,100,6,1,9900,1,21,1,2,999,1,0,4610,9290,99,2,8,81.2,1,75,55,0,5,0,212,0,708,0,0,195,0,75,0,115,0,0
2.01602E+13,2016,3,48,48000,1,1,1,6129834.221,73,2,100,100,4,1,9900,1,41,99,2,999,1,0,2340,8370,99,2,3,225,1,0,0,0,30,0,47,15,523,90,0,0,0,315,0,120,120,90
2.01602E+13,2016,3,51,51000,2,1,1,11517994.7,50,2,100,100,4,1,9900,1,21,99,2,999,5,99,99999,99999,99,99,9999,99999.99,2,0,0,0,105,0,0,0,840,0,30,0,0,395,0,70,0,0
2.01602E+13,2016,1,42,42003,2,1,1,10259677.88,85,2,110,100,3,1,9900,1,13,99,2,999,5,99,99999,99999,1,99,9999,99999.99,2,0,0,0,90,0,0,0,785,0,0,0,90,475,0,0,0,0
2.01602E+13,2016,2,39,39113,1,1,1,9448758.025,53,2,100,100,3,1,9900,1,30,99,2,999,1,0,3930,7680,99,1,45,1019.23,1,0,0,0,15,0,0,0,784,90,0,5,0,546,0,0,0,0
2.01602E+13,2016,4,6,6000,2,1,1,29168944.22,59,1,100,100,6,1,9900,1,21,99,2,999,5,99,99999,99999,99,99,9999,99999.99,2,0,2,0,35,0,0,0,420,0,30,65,0,505,0,383,0,0
2.01602E+13,2016,3,21,21000,4,1,1,4519945.116,28,2,100,100,6,1,9900,1,20,1,2,999,5,99,99999,99999,99,99,9999,99999.99,1,320,0,0,60,0,200,0,630,0,0,0,0,230,0,0,0,0
2.01602E+13,2016,3,21,21000,1,1,1,2918449.95,55,1,100,100,4,1,9900,1,21,99,2,999,5,99,99999,99999,99,99,9999,99999.99,2,0,0,0,45,0,140,0,600,30,0,0,0,500,0,5,0,0
2.01602E+13,2016,4,6,6087,4,1,1,4673185.682,57,2,100,210,1,5,20000,1,12,99,2,999,1,0,7720,3490,99,1,40,470.5,1,0,0,0,20,0,270,0,675,0,0,180,155,90,0,50,0,0
2.01602E+13,2016,1,9,9009,3,1,1,12581191.5,22,2,100,220,1,1,9900,1,16,1,2,999,1,0,8800,1370,99,1,38,400,1,0,0,0,50,0,60,0,630,0,0,0,0,145,0,90,0,465
2.01602E+13,2016,4,6,6037,3,1,1,7572688.15,40,1,100,100,1,1,9900,1,40,1,2,999,1,0,4110,8680,99,2,30,800,1,315,0,0,60,0,55,0,741,0,0,60,0,165,0,14,0,30
2.01602E+13,2016,1,9,9000,1,1,1,4178871.732,51,2,100,220,6,1,9900,1,30,99,2,999,5,99,99999,99999,99,99,9999,99999.99,2,0,3,0,0,0,0,0,1012,0,0,0,0,380,0,45,0,0
2.01602E+13,2016,3,51,51000,1,1,1,6393905.858,72,2,100,100,4,1,9900,1,21,99,2,999,5,99,99999,99999,99,99,9999,99999.99,1,0,0,0,255,0,105,0,640,87,0,0,0,263,0,90,0,0
2.01602E+13,2016,1,42,42045,2,1,1,16446643.4,45,2,100,100,1,1,9900,1,31,1,2,999,1,0,4510,8980,99,1,40,350,1,0,0,0,40,0,30,0,1180,0,0,0,0,90,0,0,0,0
2.01602E+13,2016,4,6,6000,5,1,1,36518096.61,17,1,100,210,6,5,20000,1,16,3,2,999,1,0,5620,5090,99,2,4,20,1,0,10,545,45,0,0,0,610,0,0,0,0,40,135,55,0,0
2.01602E+13,2016,1,25,25021,1,1,1,2769062.028,38,1,100,100,6,1,9900,1,32,1,2,999,1,0,3540,7790,99,1,40,900,1,0,0,0,10,0,0,0,600,0,0,0,0,810,0,20,0,0
2.01602E+13,2016,3,48,48000,5,1,1,4992882.298,34,2,100,220,1,2,11000,1,43,5,2,999,4,99,99999,99999,99,99,9999,99999.99,1,0,240,0,98,0,550,0,300,0,0,210,0,0,0,42,0,0
2.01602E+13,2016,4,6,6000,5,1,1,7205540.76,17,2,100,100,6,1,9900,1,16,2,2,999,1,1,4720,5380,99,2,30,190,1,0,0,0,20,0,100,0,849,11,0,0,0,60,30,45,0,325
2.01602E+13,2016,3,13,13000,5,1,1,14052306.6,19,2,100,100,6,1,9900,1,30,5,2,999,4,99,99999,99999,99,99,9999,99999.99,1,0,0,0,105,0,0,0,880,0,0,0,160,255,0,40,0,0
2.01602E+13,2016,3,40,40000,4,1,1,9153848.033,25,2,100,100,1,1,9900,1,20,1,2,999,1,0,5120,770,99,2,4,99999.99,1,420,0,0,125,0,175,0,525,0,0,10,0,45,0,140,0,0
2.01602E+13,2016,3,28,28000,3,1,1,6307128.118,57,2,110,100,1,1,9900,1,41,99,2,999,4,99,99999,99999,99,99,9999,99999.99,1,341,20,0,3,0,306,0,225,60,0,0,0,477,0,8,0,0
2.01602E+13,2016,4,32,32003,1,1,1,1956516.527,72,2,100,100,4,1,9900,1,32,99,2,999,1,0,4710,8660,99,1,9995,0,1,0,0,0,35,0,0,0,660,60,0,0,0,685,0,0,0,0
2.01602E+13,2016,1,36,36000,2,1,1,17249031.69,57,1,100,100,1,1,9900,1,40,99,2,999,1,0,3220,7180,99,1,46,1732.5,1,10,0,0,45,0,75,0,455,0,0,5,0,215,0,90,0,515
2.01602E+13,2016,4,4,4013,2,1,1,8802376.852,41,1,100,100,1,1,9900,1,42,1,2,999,1,0,2100,7270,99,1,50,2884.61,1,0,0,0,30,0,285,0,605,0,45,0,0,120,0,85,270,0
2.01602E+13,2016,2,20,20091,2,1,1,4885260.719,55,2,100,100,1,1,9900,1,40,99,2,999,1,0,2630,5170,99,2,30,99999.99,1,0,0,0,105,0,75,0,570,0,0,15,0,15,0,645,0,15
2.01602E+13,2016,3,37,37000,1,1,1,5017274.363,61,2,110,100,5,1,9900,1,16,99,2,999,5,99,99999,99999,99,99,9999,99999.99,1,0,0,0,15,0,70,0,1080,0,0,60,0,170,0,45,0,0
2.01602E+13,2016,2,20,20091,1,1,1,3362261.249,51,1,100,100,6,1,9900,1,40,99,2,999,1,0,1010,7380,99,1,45,1966.5,1,0,0,0,30,0,264,0,510,0,0,0,0,403,0,0,0,233
2.01602E+13,2016,3,48,48000,3,1,1,7128312.223,47,1,100,100,1,5,40000,1,41,1,2,999,1,0,430,3960,99,1,40,2884.61,1,15,0,0,95,0,28,2,453,0,0,0,0,80,0,103,0,657
2.01602E+13,2016,2,31,31000,2,1,1,18341867.94,68,1,100,100,1,1,9900,1,21,99,1,7,5,99,99999,99999,1,99,9999,99999.99,1,0,485,0,75,0,60,0,530,0,0,0,0,170,70,50,0,0
2.01602E+13,2016,3,24,24033,3,1,1,4050373.136,50,2,110,100,1,1,9900,1,43,99,2,999,1,0,3050,8190,99,1,40,2211.53,1,0,0,0,30,0,370,0,815,0,0,90,0,70,0,65,0,0
2.01602E+13,2016,4,6,6111,3,1,1,15594668.61,25,2,100,210,6,5,20000,1,31,1,2,999,1,0,3645,8090,99,1,40,686.8,1,0,2,0,40,0,0,0,610,0,0,453,0,145,60,130,0,0
2.01602E+13,2016,1,42,42000,2,1,1,8140503.48,55,1,100,100,4,1,9900,1,32,99,2,999,1,0,9130,6380,99,1,50,1666,1,0,0,0,20,0,325,0,550,0,150,60,0,235,0,100,0,0
2.01602E+13,2016,1,44,44000,1,1,1,2652791.892,44,2,100,100,2,1,9900,1,30,1,2,999,1,0,5350,7470,99,1,40,99999.99,1,0,0,0,90,0,120,0,585,0,0,0,0,605,0,40,0,0
2.01602E+13,2016,3,48,48000,4,1,1,10464419.6,33,2,100,210,1,1,9900,1,41,1,2,999,5,99,99999,99999,99,99,9999,99999.99,1,147,0,0,80,0,145,0,558,0,10,200,0,190,0,70,0,0
